Price,Adj Close,Close,High,Low,Open,Volume
Ticker,^NSMIDCP,^NSMIDCP,^NSMIDCP,^NSMIDCP,^NSMIDCP,^NSMIDCP
Date,,,,,,
2015-08-27,20120.369140625,20120.75,20172.5,19803.650390625,19937.5,0
2015-08-28,20214.966796875,20215.349609375,20427.099609375,20091.94921875,20323.30078125,0
2015-08-31,20095.369140625,20095.75,20419.349609375,20032.30078125,20224.75,0
2015-09-01,19752.275390625,19752.650390625,20118.19921875,19623.69921875,19900.349609375,0
2015-09-02,19588.1796875,19588.55078125,19979.75,19546.150390625,19906.400390625,0
2015-09-03,19795.375,19795.75,19901.55078125,19716.75,19728.44921875,0
2015-09-04,19407.232421875,19407.599609375,19788.80078125,19267.599609375,19788.80078125,73600
2015-09-07,18946.44140625,18946.80078125,19514.94921875,18919.05078125,19467.349609375,0
2015-09-08,19018.388671875,19018.75,19161.5,18631.849609375,18996.44921875,0
2015-09-09,19402.1328125,19402.5,19491.900390625,19268.400390625,19293.75,0
2015-09-10,19501.380859375,19501.75,19568.05078125,18994.349609375,19176.599609375,0
2015-09-11,19504.23046875,19504.599609375,19720.650390625,19436.80078125,19644.650390625,0
2015-09-14,19810.125,19810.5,19828.19921875,19537.05078125,19633.44921875,0
2015-09-15,19637.927734375,19638.30078125,19889.69921875,19584.05078125,19841.5,0
2015-09-18,19642.076171875,19642.44921875,19840.94921875,19597.5,19687.5,0
2015-09-21,19669.177734375,19669.55078125,19716.25,19494.5,19522.55078125,0
2015-09-22,19398.43359375,19398.80078125,19795.05078125,19344.150390625,19785.55078125,0
2015-09-23,19355.982421875,19356.349609375,19425.05078125,19107.05078125,19173.55078125,0
2015-09-28,19205.986328125,19206.349609375,19448.5,19183.849609375,19448.5,0
2015-09-29,19234.78515625,19235.150390625,19324.25,18900.05078125,19025.44921875,0
2015-09-30,19609.37890625,19609.75,19639.650390625,19341.150390625,19394.69921875,0
2015-10-05,20147.216796875,20147.599609375,20175.44921875,19897.900390625,19897.900390625,0
2015-10-06,20198.1171875,20198.5,20279.30078125,20129.25,20267.94921875,0
2015-10-07,20201.966796875,20202.349609375,20261.5,20127.19921875,20209.349609375,0
2015-10-08,19955.37109375,19955.75,20239.900390625,19906.650390625,20225.400390625,0
2015-10-09,19943.921875,19944.30078125,20121.150390625,19877.44921875,20064.849609375,0
2015-10-12,19938.47265625,19938.849609375,20047.19921875,19875.19921875,20022.0,0
2015-10-13,19899.322265625,19899.69921875,19992.099609375,19783.650390625,19991.0,0
2015-10-14,19918.072265625,19918.44921875,19987.55078125,19855.0,19913.19921875,0
2015-10-15,19960.970703125,19961.349609375,20037.650390625,19938.400390625,20017.69921875,0
2015-10-16,19999.421875,19999.80078125,20042.19921875,19943.69921875,20030.900390625,0
2015-10-19,20132.619140625,20133.0,20141.849609375,20020.30078125,20039.75,0
2015-10-20,20139.119140625,20139.5,20243.150390625,20052.55078125,20179.80078125,0
2015-10-21,20042.869140625,20043.25,20155.849609375,19948.150390625,20144.599609375,0
2015-10-23,19942.671875,19943.05078125,20199.849609375,19931.0,20199.849609375,0
2015-10-26,19859.072265625,19859.44921875,20012.349609375,19825.75,20000.849609375,0
2015-10-27,19914.623046875,19915.0,19938.05078125,19821.55078125,19852.69921875,0
2015-10-28,19858.873046875,19859.25,19957.94921875,19765.55078125,19883.80078125,0
2015-10-29,19744.17578125,19744.55078125,19881.55078125,19710.25,19881.55078125,0
2015-10-30,19733.224609375,19733.599609375,19908.349609375,19701.75,19782.80078125,0
2015-11-02,19767.625,19768.0,19785.19921875,19610.94921875,19782.25,0
2015-11-03,19879.2734375,19879.650390625,19899.75,19807.400390625,19874.349609375,0
2015-11-04,19892.923828125,19893.30078125,19991.099609375,19879.099609375,19964.599609375,0
2015-11-05,19628.9296875,19629.30078125,19881.69921875,19595.25,19881.69921875,0
2016-12-12,21965.033203125,21965.44921875,22238.150390625,21918.349609375,22238.150390625,0
2016-12-13,21864.5859375,21865.0,21969.25,21759.44921875,21960.900390625,0
2016-12-14,21666.240234375,21666.650390625,21917.19921875,21651.19921875,21915.650390625,0
2016-12-15,21630.140625,21630.55078125,21829.400390625,21494.150390625,21513.25,0
2016-12-16,21592.990234375,21593.400390625,21704.650390625,21527.44921875,21674.599609375,0
2016-12-19,21449.994140625,21450.400390625,21630.599609375,21423.30078125,21630.599609375,0
2016-12-20,21272.796875,21273.19921875,21492.400390625,21219.19921875,21452.75,0
2016-12-21,21260.546875,21260.94921875,21359.94921875,21224.5,21349.75,0
2016-12-22,20892.052734375,20892.44921875,21239.400390625,20857.94921875,21236.599609375,0
2016-12-23,20797.955078125,20798.349609375,21032.25,20726.05078125,20910.55078125,0
2016-12-27,20811.35546875,20811.75,20836.80078125,20322.349609375,20449.44921875,0
2016-12-28,20901.853515625,20902.25,21089.25,20862.349609375,20897.94921875,0
2016-12-29,21151.349609375,21151.75,21199.650390625,20892.30078125,20906.0,0
2016-12-30,21389.29296875,21389.69921875,21433.44921875,21223.44921875,21229.5,0
2017-01-03,21753.037109375,21753.44921875,21804.900390625,21588.400390625,21640.349609375,0
2017-01-04,21724.4375,21724.849609375,21866.099609375,21681.349609375,21821.19921875,0
2017-01-05,22074.181640625,22074.599609375,22087.75,21822.94921875,21829.55078125,0
2017-01-06,22024.03125,22024.44921875,22227.599609375,21977.30078125,22141.94921875,0
2017-01-09,22035.08203125,22035.5,22125.0,22009.900390625,22098.69921875,0
2017-01-10,22260.078125,22260.5,22276.55078125,22080.55078125,22108.75,0
2017-01-11,22542.822265625,22543.25,22560.25,22319.0,22346.400390625,0
2017-01-12,22622.26953125,22622.69921875,22646.5,22501.25,22584.19921875,0
2017-01-13,22647.220703125,22647.650390625,22705.150390625,22499.44921875,22696.150390625,0
2017-01-16,22789.46875,22789.900390625,22802.19921875,22617.19921875,22679.30078125,0
2017-01-17,22778.91796875,22779.349609375,22911.349609375,22724.69921875,22856.650390625,0
2017-01-18,22918.666015625,22919.099609375,22977.94921875,22811.400390625,22827.69921875,0
2017-01-19,22983.513671875,22983.94921875,23004.349609375,22897.19921875,22926.69921875,0
2017-01-20,22645.62109375,22646.05078125,23000.650390625,22604.55078125,22940.650390625,0
2017-01-23,22842.8671875,22843.30078125,22856.80078125,22626.30078125,22640.05078125,0
2017-01-24,23086.912109375,23087.349609375,23111.80078125,22881.599609375,22927.75,0
2017-01-25,23395.15625,23395.599609375,23434.650390625,23121.849609375,23155.30078125,0
2017-01-27,23519.85546875,23520.30078125,23657.900390625,23414.900390625,23429.19921875,0
2017-01-30,23650.900390625,23651.349609375,23686.099609375,23438.650390625,23505.150390625,0
2017-01-31,23278.859375,23279.30078125,23709.599609375,23240.05078125,23704.099609375,0
2017-02-01,23756.44921875,23756.900390625,23783.099609375,23258.900390625,23350.5,0
2017-02-02,23916.146484375,23916.599609375,23978.599609375,23728.349609375,23795.099609375,0
2017-02-03,23942.697265625,23943.150390625,24055.25,23858.5,23985.099609375,0
2017-02-06,24205.291015625,24205.75,24230.44921875,24073.5,24089.400390625,0
2017-02-07,24129.892578125,24130.349609375,24312.19921875,24009.5,24267.400390625,0
2017-02-08,24248.740234375,24249.19921875,24321.150390625,24042.44921875,24225.0,0
2017-02-09,24257.341796875,24257.80078125,24337.44921875,24042.75,24254.0,0
2017-02-10,24201.390625,24201.849609375,24325.94921875,24140.94921875,24324.55078125,0
2017-02-13,24203.841796875,24204.30078125,24298.099609375,24005.05078125,24280.099609375,0
2017-02-14,23974.39453125,23974.849609375,24261.25,23910.44921875,24260.94921875,0
2017-02-15,23673.150390625,23673.599609375,24008.94921875,23592.150390625,23956.5,0
2017-02-16,24083.642578125,24084.099609375,24126.25,23580.599609375,23707.400390625,0
2017-02-17,24250.341796875,24250.80078125,24317.150390625,24118.94921875,24230.0,0
2017-02-20,24404.88671875,24405.349609375,24423.5,24218.55078125,24286.80078125,0
2017-02-21,24613.583984375,24614.05078125,24641.5,24424.05078125,24452.69921875,0
2017-02-22,24462.4375,24462.900390625,24671.69921875,24403.44921875,24668.349609375,0
2017-02-23,24376.38671875,24376.849609375,24532.599609375,24335.30078125,24495.05078125,0
2017-02-27,24349.08984375,24349.55078125,24450.69921875,24328.80078125,24375.75,0
2017-02-28,24423.88671875,24424.349609375,24471.849609375,24349.5,24401.849609375,0
2017-03-01,24456.1875,24456.650390625,24563.94921875,24401.44921875,24509.599609375,0
2017-03-02,24102.2421875,24102.69921875,24617.94921875,24056.69921875,24588.94921875,0
2017-03-03,24090.7421875,24091.19921875,24130.05078125,23909.849609375,24052.5,0
2017-03-06,24227.890625,24228.349609375,24252.5,24143.5,24182.55078125,0
2017-03-07,24203.341796875,24203.80078125,24291.349609375,24174.44921875,24275.75,0
2017-03-08,24123.642578125,24124.099609375,24240.44921875,23953.900390625,24240.349609375,0
2017-03-09,24089.392578125,24089.849609375,24185.349609375,24044.150390625,24126.349609375,0
2017-03-10,24041.89453125,24042.349609375,24213.44921875,23976.25,24148.19921875,0
2017-03-14,24425.4375,24425.900390625,24463.25,24247.80078125,24395.19921875,0
2017-03-15,24581.482421875,24581.94921875,24622.900390625,24445.19921875,24473.30078125,0
2017-03-16,24924.427734375,24924.900390625,24938.650390625,24694.69921875,24702.80078125,0
2017-03-17,24914.328125,24914.80078125,25022.44921875,24821.05078125,24995.69921875,0
2017-03-20,24918.177734375,24918.650390625,24977.25,24847.849609375,24977.25,0
2017-03-21,24780.53125,24781.0,24919.5,24622.849609375,24919.5,0
2017-03-22,24549.685546875,24550.150390625,24599.099609375,24443.5,24593.44921875,0
2017-03-23,24795.37890625,24795.849609375,24820.849609375,24696.099609375,24702.55078125,0
2017-03-24,24805.029296875,24805.5,24931.25,24786.55078125,24830.94921875,0
2017-03-27,24701.431640625,24701.900390625,24868.0,24678.900390625,24819.099609375,0
2017-03-28,24891.828125,24892.30078125,24925.650390625,24752.25,24765.150390625,0
2017-03-29,24910.7265625,24911.19921875,24950.25,24810.19921875,24940.5,0
2017-03-30,25012.525390625,25013.0,25063.05078125,24920.80078125,24936.25,0
2017-03-31,25118.97265625,25119.44921875,25161.69921875,25026.099609375,25066.25,0
2017-04-03,25216.671875,25217.150390625,25248.400390625,25106.69921875,25146.900390625,0
2017-04-05,25477.6171875,25478.099609375,25494.94921875,25238.0,25310.099609375,0
2017-04-06,25560.916015625,25561.400390625,25580.80078125,25394.55078125,25444.94921875,0
2017-04-07,25552.46484375,25552.94921875,25740.75,25480.75,25513.5,0
2017-04-10,25732.412109375,25732.900390625,25761.099609375,25559.849609375,25618.05078125,0
2017-04-11,25872.310546875,25872.80078125,25908.80078125,25693.650390625,25701.75,0
2017-04-12,25915.158203125,25915.650390625,26008.69921875,25631.94921875,25901.44921875,0
2017-04-13,25871.958984375,25872.44921875,25932.44921875,25823.599609375,25924.650390625,0
2017-04-17,25812.759765625,25813.25,25969.30078125,25759.94921875,25910.349609375,0
2017-04-18,25538.56640625,25539.05078125,26017.150390625,25506.94921875,25861.75,0
2017-04-19,25693.86328125,25694.349609375,25737.349609375,25494.900390625,25527.650390625,0
2017-04-20,25786.26171875,25786.75,25873.400390625,25714.400390625,25809.94921875,0
2017-04-21,25845.16015625,25845.650390625,25941.94921875,25729.75,25913.80078125,0
2017-04-24,26061.85546875,26062.349609375,26083.400390625,25845.30078125,25887.44921875,0
2017-04-25,26460.8984375,26461.400390625,26478.0,26166.94921875,26183.150390625,0
2017-04-26,26406.94921875,26407.44921875,26565.650390625,26170.900390625,26557.55078125,0
2017-04-27,26280.6015625,26281.099609375,26470.05078125,26241.55078125,26445.650390625,0
2017-04-28,26323.1015625,26323.599609375,26412.0,26248.05078125,26299.599609375,0
2017-05-02,26457.048828125,26457.55078125,26522.900390625,26242.44921875,26395.650390625,0
2017-05-03,26440.947265625,26441.44921875,26640.0,26386.5,26571.349609375,0
2017-05-04,26513.947265625,26514.44921875,26543.94921875,26419.099609375,26501.94921875,0
2017-05-05,26141.75390625,26142.25,26515.150390625,26013.400390625,26508.80078125,0
2017-05-08,26254.802734375,26255.30078125,26297.44921875,26171.099609375,26226.94921875,0
2017-05-09,26464.59765625,26465.099609375,26484.150390625,26223.650390625,26310.400390625,0
2017-05-10,26806.19140625,26806.69921875,26833.599609375,26569.349609375,26578.150390625,0
2017-05-11,26849.140625,26849.650390625,26947.349609375,26784.55078125,26895.30078125,0
2017-05-12,26724.693359375,26725.19921875,26864.05078125,26546.099609375,26852.80078125,0
2017-05-15,26948.587890625,26949.099609375,26979.0,26780.650390625,26831.849609375,0
2017-05-16,26940.439453125,26940.94921875,27031.650390625,26882.05078125,27029.900390625,0
2017-05-17,26799.04296875,26799.55078125,26983.349609375,26752.19921875,26929.900390625,0
2017-05-18,26250.552734375,26251.05078125,26671.19921875,26193.349609375,26609.55078125,0
2017-05-19,26098.806640625,26099.30078125,26477.80078125,25846.849609375,26399.5,0
2017-05-22,25880.009765625,25880.5,26369.19921875,25853.0,26282.599609375,0
2017-05-23,25534.365234375,25534.849609375,25919.5,25250.849609375,25919.5,0
2017-05-24,25148.97265625,25149.44921875,25608.400390625,25030.75,25580.5,0
2017-05-25,25407.216796875,25407.69921875,25489.55078125,25125.599609375,25255.55078125,0
2017-05-26,25982.80859375,25983.30078125,26011.400390625,25418.849609375,25460.349609375,0
2017-05-29,25727.3125,25727.80078125,26085.55078125,25602.0,26035.75,0
2017-05-30,25917.95703125,25918.44921875,25938.5,25481.849609375,25641.849609375,0
2017-05-31,26027.255859375,26027.75,26140.400390625,25981.650390625,26027.25,0
2017-06-01,26095.255859375,26095.75,26140.650390625,25969.400390625,26057.349609375,0
2017-06-02,26254.40234375,26254.900390625,26276.44921875,26141.5,26203.80078125,0
2017-06-05,26456.697265625,26457.19921875,26546.0,26319.099609375,26355.150390625,0
2017-06-06,26263.951171875,26264.44921875,26505.05078125,26178.69921875,26479.94921875,0
2017-06-07,26422.099609375,26422.599609375,26462.150390625,26316.849609375,26355.94921875,0
2017-06-08,26506.748046875,26507.25,26586.400390625,26419.349609375,26506.349609375,0
2017-06-09,26605.896484375,26606.400390625,26624.55078125,26391.55078125,26538.55078125,0
2017-06-12,26557.095703125,26557.599609375,26670.19921875,26458.69921875,26609.349609375,0
2017-06-13,26584.1953125,26584.69921875,26704.650390625,26543.150390625,26623.900390625,0
2017-06-14,26506.8984375,26507.400390625,26650.599609375,26389.80078125,26635.94921875,0
2017-06-15,26474.447265625,26474.94921875,26579.349609375,26418.150390625,26497.19921875,0
2017-06-16,26549.49609375,26550.0,26669.900390625,26486.55078125,26535.849609375,0
2017-06-19,26647.744140625,26648.25,26701.900390625,26565.849609375,26644.55078125,0
2017-06-20,26683.494140625,26684.0,26766.5,26624.94921875,26713.80078125,0
2017-06-21,26686.59375,26687.099609375,26717.650390625,26601.69921875,26685.5,0
2017-06-22,26496.59765625,26497.099609375,26819.55078125,26427.19921875,26721.5,0
2017-06-23,26157.404296875,26157.900390625,26556.099609375,26031.55078125,26544.05078125,0
2017-06-27,25967.70703125,25968.19921875,26229.599609375,25774.69921875,26208.5,0
2017-06-28,26039.65625,26040.150390625,26078.650390625,25806.5,25945.25,0
2017-06-29,26053.705078125,26054.19921875,26259.849609375,26019.05078125,26126.650390625,0
2017-06-30,26254.001953125,26254.5,26290.650390625,25913.650390625,26001.94921875,0
2017-07-03,26587.49609375,26588.0,26617.80078125,26290.150390625,26340.75,0
2017-07-04,26547.396484375,26547.900390625,26771.5,26509.599609375,26680.150390625,0
2017-07-05,26755.54296875,26756.05078125,26786.25,26548.05078125,26577.5,0
2017-07-06,26869.140625,26869.650390625,26948.400390625,26836.80078125,26847.900390625,0
2017-07-07,26871.890625,26872.400390625,26920.150390625,26774.5,26866.69921875,0
2017-07-10,27107.63671875,27108.150390625,27129.05078125,26836.19921875,26951.900390625,0
2017-07-11,26928.939453125,26929.44921875,27216.69921875,26901.0,27161.849609375,0
2017-07-12,27175.78515625,27176.30078125,27198.05078125,26976.650390625,26984.69921875,0
2017-07-13,27404.6796875,27405.19921875,27430.80078125,27283.19921875,27291.650390625,0
2017-07-14,27413.380859375,27413.900390625,27470.69921875,27251.400390625,27443.19921875,0
2017-07-17,27451.630859375,27452.150390625,27504.349609375,27342.30078125,27439.75,0
2017-07-18,27276.732421875,27277.25,27503.30078125,27243.349609375,27396.349609375,0
2017-07-19,27643.7265625,27644.25,27663.80078125,27373.55078125,27383.75,0
2017-07-20,27535.029296875,27535.55078125,27695.25,27496.150390625,27659.80078125,0
2017-07-21,27604.876953125,27605.400390625,27660.599609375,27351.75,27590.650390625,0
2017-07-24,27634.27734375,27634.80078125,27671.80078125,27562.099609375,27624.0,0
2017-07-25,27711.125,27711.650390625,27762.900390625,27600.94921875,27691.30078125,0
2017-07-26,27735.07421875,27735.599609375,27805.400390625,27691.44921875,27758.05078125,0
2017-07-27,27582.7265625,27583.25,27873.44921875,27550.69921875,27801.75,0
2017-07-28,27759.025390625,27759.55078125,27786.5,27470.099609375,27509.05078125,0
2017-07-31,27922.271484375,27922.80078125,27944.349609375,27726.05078125,27853.150390625,0
2017-08-01,27872.421875,27872.94921875,28038.80078125,27821.25,27990.25,0
2017-08-02,27728.474609375,27729.0,27938.5,27630.599609375,27936.94921875,0
2017-08-03,27784.7734375,27785.30078125,27984.44921875,27695.0,27760.599609375,0
2017-08-04,28118.56640625,28119.099609375,28195.400390625,27700.5,27753.900390625,0
2017-08-07,28498.708984375,28499.25,28556.05078125,28157.849609375,28186.75,0
2017-08-08,28144.267578125,28144.80078125,28601.55078125,28004.5,28559.05078125,0
2017-08-09,27651.4765625,27652.0,28079.19921875,27552.0,28079.19921875,0
2017-08-10,26894.541015625,26895.05078125,27554.5,26579.30078125,27511.30078125,0
2017-08-11,26873.33984375,26873.849609375,27169.75,26343.44921875,26519.650390625,0
2017-08-14,27463.578125,27464.099609375,27512.900390625,27087.5,27094.400390625,0
2017-08-16,27733.775390625,27734.30078125,27775.150390625,27400.150390625,27603.599609375,0
2017-08-17,27717.82421875,27718.349609375,27975.25,27660.599609375,27851.349609375,0
2017-08-18,27656.52734375,27657.05078125,27712.900390625,27405.849609375,27562.5,0
2017-08-21,27217.083984375,27217.599609375,27842.099609375,27168.400390625,27743.94921875,0
2017-08-22,27073.435546875,27073.94921875,27474.5,27006.599609375,27359.44921875,0
2017-08-23,27440.78125,27441.30078125,27461.19921875,27113.599609375,27232.349609375,0
2017-08-24,27678.673828125,27679.19921875,27725.599609375,27459.19921875,27520.80078125,0
2017-08-28,27948.3203125,27948.849609375,28000.69921875,27734.650390625,27763.30078125,0
2017-08-29,27646.4765625,27647.0,27918.349609375,27577.25,27918.349609375,0
2017-08-30,28066.26953125,28066.80078125,28101.150390625,27827.19921875,27850.25,0
2017-08-31,28053.869140625,28054.400390625,28132.0,27975.400390625,28120.69921875,0
2017-09-01,28337.8125,28338.349609375,28370.5,28131.19921875,28169.05078125,0
2017-09-05,28338.162109375,28338.69921875,28355.75,28178.55078125,28295.44921875,0
2017-09-06,28376.61328125,28377.150390625,28419.599609375,28134.69921875,28192.80078125,0
2017-09-07,28582.958984375,28583.5,28613.650390625,28453.849609375,28539.400390625,0
2017-09-08,28376.61328125,28377.150390625,28688.69921875,28307.94921875,28675.400390625,0
2017-09-11,28591.958984375,28592.5,28690.55078125,28360.650390625,28533.5,0
2017-09-12,28852.40234375,28852.94921875,28873.19921875,28656.0,28733.650390625,0
2017-09-13,28752.955078125,28753.5,29051.400390625,28686.650390625,28914.0,0
2017-09-14,28851.203125,28851.75,29035.900390625,28726.0,28871.5,0
2017-09-15,28780.904296875,28781.44921875,28854.19921875,28596.400390625,28781.349609375,0
2017-09-18,28890.75390625,28891.30078125,28992.150390625,28851.5,28952.599609375,0
2017-09-19,28966.501953125,28967.05078125,29015.099609375,28847.19921875,28945.80078125,0
2017-09-20,28886.40234375,28886.94921875,29069.900390625,28845.19921875,29040.19921875,0
2017-09-21,28694.90625,28695.44921875,28950.25,28479.75,28912.0,0
2017-09-22,27946.720703125,27947.25,28601.30078125,27897.349609375,28600.44921875,0
2017-09-25,27583.02734375,27583.55078125,27986.05078125,27234.44921875,27986.05078125,0
2017-09-26,27647.576171875,27648.099609375,27794.25,27385.94921875,27597.650390625,0
2017-09-27,27132.236328125,27132.75,27808.69921875,27068.55078125,27808.69921875,0
2017-09-28,27215.984375,27216.5,27304.80078125,26929.650390625,27235.55078125,0
2017-09-29,27558.37890625,27558.900390625,27736.099609375,27322.349609375,27346.75,0
2017-10-03,27818.921875,27819.44921875,27918.150390625,27734.44921875,27837.400390625,0
2017-10-04,27869.322265625,27869.849609375,27974.69921875,27792.80078125,27883.75,0
2017-10-05,27951.3203125,27951.849609375,28081.849609375,27918.25,27944.75,0
2017-10-06,28175.6171875,28176.150390625,28199.75,28046.150390625,28049.25,0
2017-10-09,28218.615234375,28219.150390625,28380.44921875,28139.05078125,28267.94921875,0
2017-10-10,28391.060546875,28391.599609375,28430.099609375,28302.900390625,28336.0,0
2017-10-11,28214.314453125,28214.849609375,28606.44921875,28051.05078125,28518.900390625,0
2017-10-12,28528.30859375,28528.849609375,28558.05078125,28165.75,28302.849609375,0
2017-10-13,28574.908203125,28575.44921875,28668.19921875,28546.650390625,28659.30078125,0
2017-10-16,28645.90625,28646.44921875,28761.849609375,28534.44921875,28679.650390625,0
2017-10-17,28782.154296875,28782.69921875,28797.94921875,28583.55078125,28658.900390625,0
2017-10-18,28739.654296875,28740.19921875,28816.94921875,28621.900390625,28814.44921875,0
2017-10-19,28587.759765625,28588.30078125,28816.349609375,28469.69921875,28813.349609375,0
2017-10-23,28730.705078125,28731.25,28763.150390625,28569.75,28614.80078125,0
2017-10-24,28676.306640625,28676.849609375,28836.650390625,28636.19921875,28833.349609375,0
2017-10-25,29037.599609375,29038.150390625,29070.75,28804.05078125,28931.849609375,0
2017-10-26,29153.546875,29154.099609375,29313.650390625,29018.0,29094.599609375,0
2017-10-27,29355.142578125,29355.69921875,29475.650390625,29241.0,29245.30078125,0
2017-10-30,29674.1875,29674.75,29723.30078125,29472.30078125,29478.44921875,0
2017-10-31,29643.587890625,29644.150390625,29785.30078125,29495.55078125,29775.150390625,0
2017-11-01,29903.1328125,29903.69921875,30035.5,29825.80078125,29833.80078125,0
2017-11-02,30019.83203125,30020.400390625,30115.69921875,29891.099609375,29956.44921875,0
2017-11-03,30043.330078125,30043.900390625,30171.900390625,29951.400390625,30116.69921875,0
2017-11-06,30241.626953125,30242.19921875,30356.849609375,30135.5,30146.05078125,0
2017-11-07,29778.736328125,29779.30078125,30408.400390625,29694.94921875,30390.44921875,0
2017-11-08,29546.2890625,29546.849609375,29925.0,29451.0,29840.150390625,0
2017-11-09,29741.236328125,29741.80078125,29856.44921875,29378.94921875,29739.05078125,0
2017-11-10,29654.23828125,29654.80078125,29824.19921875,29516.75,29707.55078125,0
2017-11-13,29446.541015625,29447.099609375,29721.099609375,29404.599609375,29713.650390625,0
2017-11-14,29353.04296875,29353.599609375,29555.0,29319.75,29482.69921875,0
2017-11-15,29014.19921875,29014.75,29359.5,28890.44921875,29282.150390625,0
2017-11-16,29349.943359375,29350.5,29423.0,29029.5,29106.849609375,0
2017-11-17,29754.03515625,29754.599609375,29846.19921875,29687.349609375,29690.80078125,0
2017-11-20,29784.384765625,29784.94921875,29851.849609375,29643.75,29764.5,0
2017-11-21,29832.1328125,29832.69921875,29951.650390625,29698.900390625,29877.650390625,0
2017-11-22,29790.884765625,29791.44921875,29952.19921875,29652.599609375,29938.150390625,0
2017-11-24,29908.3828125,29908.94921875,29931.80078125,29785.900390625,29868.44921875,0
2017-11-27,29993.53125,29994.099609375,30019.69921875,29802.75,29906.30078125,0
2017-11-28,30039.279296875,30039.849609375,30153.69921875,29923.94921875,30022.25,0
2017-11-29,30029.78125,30030.349609375,30181.349609375,29975.55078125,30116.099609375,0
2017-11-30,29767.53515625,29768.099609375,29974.349609375,29721.19921875,29951.25,0
2017-12-01,29470.44140625,29471.0,30012.5,29388.099609375,29884.849609375,0
2017-12-04,29489.041015625,29489.599609375,29636.05078125,29245.349609375,29583.94921875,0
2017-12-05,29511.091796875,29511.650390625,29543.75,29197.80078125,29487.05078125,0
2017-12-06,29219.095703125,29219.650390625,29504.849609375,29188.75,29436.30078125,0
2017-12-07,29711.13671875,29711.69921875,29754.099609375,29246.55078125,29250.099609375,0
2017-12-08,30001.130859375,30001.69921875,30060.25,29839.099609375,29847.400390625,0
2017-12-11,30086.4296875,30087.0,30176.150390625,30033.650390625,30149.19921875,0
2017-12-12,29786.53515625,29787.099609375,30104.099609375,29755.0,30093.900390625,0
2017-12-13,29496.140625,29496.69921875,29898.05078125,29390.400390625,29786.099609375,0
2017-12-14,29507.890625,29508.44921875,29649.599609375,29232.80078125,29576.05078125,0
2017-12-15,29759.134765625,29759.69921875,29851.44921875,29718.099609375,29780.599609375,0
2017-12-18,30041.6796875,30042.25,30166.75,29035.05078125,29615.099609375,0
2017-12-19,30472.822265625,30473.400390625,30495.650390625,30176.650390625,30187.849609375,0
2017-12-20,30479.87109375,30480.44921875,30587.25,30414.150390625,30507.69921875,0
2017-12-21,30624.419921875,30625.0,30656.44921875,30462.900390625,30540.44921875,0
2017-12-22,30764.216796875,30764.80078125,30805.599609375,30661.650390625,30691.55078125,0
2017-12-26,30899.314453125,30899.900390625,30951.80078125,30786.900390625,30860.75,0
2017-12-27,30749.818359375,30750.400390625,31009.099609375,30641.19921875,30944.650390625,0
2017-12-28,30764.966796875,30765.55078125,30875.80078125,30672.400390625,30808.400390625,0
2017-12-29,30964.064453125,30964.650390625,31058.400390625,30843.099609375,30855.099609375,0
2018-01-02,30797.716796875,30798.30078125,31060.099609375,30554.30078125,31022.849609375,0
2018-01-03,30973.01171875,30973.599609375,31085.599609375,30900.900390625,30932.349609375,0
2018-01-04,31300.056640625,31300.650390625,31341.75,30971.55078125,31074.099609375,0
2018-01-05,31695.548828125,31696.150390625,31729.400390625,31423.75,31428.650390625,0
2018-01-08,31919.09375,31919.69921875,31936.05078125,31763.5,31764.900390625,0
2018-01-09,31781.44921875,31782.05078125,31990.80078125,31651.75,31968.0,0
2018-01-10,31727.34765625,31727.94921875,31914.30078125,31614.099609375,31829.900390625,0
2018-01-11,31695.19921875,31695.80078125,31784.94921875,31584.05078125,31731.94921875,0
2018-01-12,31704.248046875,31704.849609375,31825.0,31382.69921875,31786.75,0
2018-01-15,31638.951171875,31639.55078125,31888.19921875,31604.0,31783.150390625,0
2018-01-16,31121.609375,31122.19921875,31738.650390625,31036.599609375,31719.05078125,0
2018-01-17,31347.45703125,31348.05078125,31376.30078125,30653.349609375,31126.5,0
2018-01-18,30931.263671875,30931.849609375,31546.44921875,30687.25,31520.099609375,0
2018-01-19,31165.060546875,31165.650390625,31221.94921875,30786.349609375,30953.400390625,0
2018-01-22,31404.00390625,31404.599609375,31458.25,31082.150390625,31207.25,0
2018-01-23,31627.701171875,31628.30078125,31700.55078125,31470.19921875,31483.849609375,0
2018-01-24,31440.0546875,31440.650390625,31607.900390625,31316.25,31538.900390625,0
2018-01-25,31012.51171875,31013.099609375,31525.69921875,30949.05078125,31511.349609375,0
2018-01-29,30890.61328125,30891.19921875,31239.5,30836.75,31132.0,0
2018-01-30,30711.818359375,30712.400390625,30873.400390625,30664.30078125,30852.75,0
2018-01-31,30499.72265625,30500.30078125,30709.80078125,30277.55078125,30644.400390625,0
2018-02-01,30524.271484375,30524.849609375,30701.849609375,29950.80078125,30605.400390625,0
2018-02-02,29655.88671875,29656.44921875,30299.849609375,29454.19921875,30253.5,0
2018-02-05,29558.490234375,29559.05078125,29650.0,28954.400390625,29250.19921875,0
2018-02-06,29138.296875,29138.849609375,29288.44921875,28171.0,28366.80078125,0
2018-02-07,29350.59375,29351.150390625,29604.94921875,29251.400390625,29527.150390625,0
